id,id_,city,birthday,is_working,education,is_married,works_by_profession,has_children,work_places_cnt
97c29ef3e0398fca3ccebfff0cfac45a,118903,Белый Яр,1989-07-14,True,3,False,False,True,4
3b227f51048065220077907986806023,118911,"Москва, Зеленоград",1985-07-17,False,3,False,False,False,9
7e50891e39616b2d09d16a5480bbd9fa,118968,Kaluga,1986-03-16,True,2,False,True,True,4
acca85fbace748a4224fa70f68c81b23,119086,Феодосия,1989-11-25,True,2,False,True,True,5
c3ed1703b668573e7708b1158191afb5,119102,Красноясрк,1988-05-12,True,2,True,False,True,6
600a0122ba26dde43c43484c6bdd930b,119115,Ярославль ,1988-04-17,True,2,True,False,True,9
89f61e28aef40c297de06adea030ea42,119135,Barcelona,1985-06-19,True,3,False,True,True,6
1e8001352c659e1d87af56154c0a04d9,119138,Смоленск ,1988-12-18,True,2,False,True,True,9
663c4c9abdc73933936d63524e6e9c8f,119160,Москва,1991-12-24,True,3,False,True,False,7
4bf93996cf8c1336f9fda651a7342be0,119194,Bodø,1986-08-15,True,3,True,False,True,5
d8ade340df1e37773ea2525ceef075b4,119223,Нерюнгри,1991-09-11,True,2,False,True,False,5
a62218940677a6bf430a589571b99171,119437,Рыбинск,1989-11-08,False,3,False,False,False,5
8af44c4be37c996d77e119764db0b0a4,119441,Комсомольск-на-Амуре ,1990-01-19,True,2,False,False,False,9
4c1b4f24d72dd094b7fa1b95bd4c11e6,119459,Дмитров,1991-05-24,True,3,False,True,True,5
bd6843a7ea6c9160d824c0476e5b9a3f,119518,Кувандык Оренбургская область,1990-03-14,False,1,False,False,False,0
4bec4b2e46be4c10ccd5aa37e079714c,119520,Бор,1986-09-07,False,2,False,True,False,3
83f92de32ed8137c7d19d073196e7229,119590,Krakow,1989-11-11,True,2,False,True,False,7
3bf6969f922231015ffd50eded7bcaa8,119596,Красноармейск,1987-04-20,True,3,False,True,False,8
09c7a4949e320a58ea6ee3782de253f6,119615,г. Пермь,1984-09-27,True,3,False,True,True,6
c4b532e8441d321b64cce91d719f53a1,119644,Пенза,1984-06-19,True,2,False,True,True,7
fa7d4ac0fe5492c61fb7130b57a71aa6,119660,Kiev,1990-06-08,True,2,False,False,False,4
582cdfae91922d9bab171a81f7f4167c,119663,Ростов-На-Дону,1985-05-06,True,2,False,False,True,6
d12876bef3310bdc247a087c2b6c5a50,119676,Rovno,1991-06-13,True,2,False,True,False,0
591ad5849da7c537d33aaca3fa8415da,119718,"Саратов, Саратовская Область",1987-06-02,True,3,True,True,False,3
870a979658733d8829e9bf0050136ade,119730,Киев,1994-08-19,True,3,True,False,True,7
fe949c63993351d92cea16fb13303e1b,119839,с. Кижинга,1986-11-14,True,2,True,True,False,6
4454a63dd068f0368d9936fde53d15c4,119842,тарко-сале,1980-05-24,True,3,False,False,False,8
3bdc4050efeea605937dee0cba3305e6,119858,"Барнаул, Россия",1989-04-30,True,2,False,False,False,4
8cc0e5d473c6417164dda776e5732b21,119940,Ростов-на-Дону / Москва,1985-10-05,True,2,True,False,True,4
8c3b443ba249c80ad848db71602606cf,119958,Ейск,1984-01-31,True,2,True,False,True,6
43734894a122a9be03af312f62261a9a,119964,"Усть-Илимск, Иркутская обл.",1987-07-01,True,2,False,False,True,5
80d4ef295254ff01295b8bdc1090498c,119974,Абакан ,1986-06-05,True,3,False,True,True,5
317c157fe17ce3c3a4f7de250052f6d1,120109,петрозаводск,1991-12-08,True,3,False,True,False,6
ad0f36192ace4c99d5774ddd4df58a3f,120147,Лиссабон,1984-02-11,True,3,False,False,False,7
08565da72cdbdaec0d99d83b7e0bdf8d,120166,Кемерово,1991-05-28,True,2,False,False,True,9
7c4d92bbf49c4b131dbf09fa5aa6ccd6,120283,Краснознаменск,1988-04-22,True,2,False,True,True,3
6332659570bf9546510314932ad0a0cf,120298,Выселки,1985-09-23,False,3,True,True,True,3
78c381b2bf2203ee69f756fab89c4edb,120387,Лосино - Пестровский,1965-04-12,False,0,False,False,False,0
a7772a9cb3794739f96a4e471dbcfcf7,120426,"Воронеж г., Воронежская обл.",1988-03-15,True,2,True,True,True,6
547e717ff950c0ef23a0ca2d24e5f801,120457,Меттау / Санкт-Петербург,1986-04-09,True,2,False,True,True,3
f8c271ce04499835b4489182f7675c9d,120549,Ишим,1988-11-11,True,2,False,False,True,9
264dfd3717d04a4163794355492c2ddd,120598,Астрахань,1985-06-22,True,2,True,True,True,5
f561850b8bf9b53a73db4fd0d5698be3,120607,Ашхабад,1985-03-21,False,2,False,True,False,4
1c1ef5ba99f347327afe5743a28eb21e,120682,Хабаровск,1988-10-31,True,2,True,False,False,4
4d123784b26cfcc312ef86fc26a02462,120693,Пятигорск,1989-02-15,True,2,False,True,True,3
c77d4f379ff98613072a6b0da85391a2,120710,Cairo,1988-01-06,True,3,False,True,True,7
1e847663483477dfe7af93b58314242e,120722,Heidelberg,1991-12-26,True,3,True,True,True,6
b368dac5ae1431729f7952415da3eac9,120768,Milan,1991-12-20,True,3,True,True,False,3
1d368829b542d07c337a9945b62c438a,120790,Альметьевск,1984-09-28,True,2,False,True,False,0
33b57f45de2ec15328553013acd655f5,120792,Kiev,1987-05-07,True,3,False,True,False,7
b9e0ea91cdc6f40a0dcddc48eff6d185,120821,Kingston upon Hull,1969-10-30,True,2,True,False,False,4
109b927098e2821aaa954f566a1b60aa,120835,"г. Казань, Татарстан Респ.",1985-06-22,True,3,True,False,False,6
59c8d99d8697fb188eab8a5b6977b1be,120880,Dubai ,1985-04-07,True,2,False,True,True,8
7b1f17e0987808293690c52468cd3ff0,120927,Guanzhou,1991-04-18,True,3,False,False,True,6
3a578c3ef50de2dfc1e317d6a5a7ac7e,120941,Жмеринка,1989-05-16,True,3,False,False,False,6
61698d73dcd0d6a4948f37f3ceccadec,120981,Анталия,1990-05-03,True,3,False,False,True,5
41420b58a37f078cdebe193cc0706375,121021,Екатеринбург ,1991-01-07,True,3,False,True,False,5
a0736a197ed247249fe0f2510ced492b,121053,Мичуринск,1991-07-09,True,2,False,True,False,6
b7af21a733e58c63cf46346502829c1d,121059,Krasnodar ,1984-07-31,True,3,False,True,False,3
99d06c17bd76a5956de89e6cc8644070,121082,Мончегорск,1988-10-06,True,3,False,True,True,7
168d61807db74c8cb46aefec78fa450f,121092,Казань,1986-08-15,True,2,False,True,True,7
89d1a33a7b8abf3dbfe4f288765755a2,121358,Дзержинск ,1984-05-08,True,3,True,False,True,8
24c5d7661eacf2890a32df3b9d6e1648,121411,Сиэтл,1988-04-06,True,2,False,True,False,6
1845835f3394f64e656a4a25bc28b0a7,121449,Лодзь,1987-04-15,True,2,False,False,True,5
ec7c401d71b0245ee502bd7273f5a273,121477,Obninsk,1988-01-25,True,2,False,True,False,7
f985921aa65f063d428205e43badf266,121478,Малино,1987-08-02,True,2,True,True,False,7
1a584752f8d74a000a02fb468dbbaa56,121576,Petrovac,1989-11-07,True,3,False,True,True,6
f60236e9ef30b191cbc8a76e28270942,121581,Висбаден,1985-06-10,True,2,False,True,True,3
535ab24437e34db60d4cc354f4a9cf97,121590,Москва г.,1992-01-30,True,3,False,False,False,6
51d8102b73ae85cc627f938acf311042,121612,Tokyo,1984-01-14,True,3,False,True,False,6
bd9930bad5b507753a0c0c4032286ce2,121667,винница,1984-10-23,False,3,False,False,False,7
9357c88a8d9d3220938c74ca8ef55c66,121685,Vorkuta,1984-11-24,False,2,False,True,False,5
cf7dea9e99e5690b04f17bfc6f6905f1,121852,Зеленоград,1989-03-28,True,3,False,False,False,7
4a1df83f5e4eb4f377f64d072e3736bc,121966,Сорочинск,1988-05-30,True,3,False,True,False,6
1bf3991335f3a44f90a30d9b66a24b05,121971,Прилуки,1985-11-04,True,3,False,True,False,5
5a927b5a2fbcb11c7c7acb8c12932a18,122013,Ангарск,1985-11-15,True,2,True,True,False,6
53238fca44280e2a2463a9fe13f34707,122078,Бишкек,1988-10-10,True,3,True,False,True,5
3310a166a0eeb003ab57bb8dfe1fd439,122098,Краснодар,1987-05-12,True,3,False,True,False,0
dc86cba73fd7bfb6f939e39a6b88c1c8,122122,Kharkiv,1987-11-29,True,2,False,True,True,5
a9fbf184e36a39004c43f033f2a4eb00,122278,Нарва ,1984-05-28,True,3,False,True,True,6
96d6c8d2faccd18b7d6dec82bfbe6bd9,122279,Лиссабон,1985-05-22,True,2,False,True,False,3
2eaae593317e0f400382452653fc3060,122316,Санкт-Петербург,1984-10-18,True,3,True,True,False,4
95458f129cbd55d0364d1a6044c1253a,122341,Солнечногорск,1991-03-23,False,3,False,False,True,5
e0205268ee8635f6c46106337bd1f05b,35200,Astana,1985-07-11,True,2,False,True,True,4
83a9689f8a22950a3a7061bc53209ef4,122347,Нахабино,1986-02-08,True,2,False,True,True,9
7c751dbaf0a0d4ee7e976e696f7559c3,122355,bishkek,1987-03-15,True,2,True,False,True,6
25a1acc958feafc32d4eb57a978848ee,122356,Москва - Феодосия ,1984-02-28,True,2,False,False,True,7
dca600915c4c0fee2375b777d746bf7c,122361,Шенкурск,1990-05-08,True,2,False,False,True,4
c4910c9cc43038d8d53ce5ee09d4874b,122477,Череповец,1990-07-16,True,2,False,True,True,7
1f958e8289c2e746e51fce6119942d53,122481,"Прохладный, КБр",1989-08-19,True,2,False,True,True,7
0bdffad887ba4b041f493821ff3ccbc0,122579,Ялуторовск,1985-06-03,True,2,False,True,False,8
08072d10de2f9a76469cab9edb15a2c7,122593,Санкт-Петербурге,1986-12-15,True,2,False,False,True,4
6bbd7b9584c14bba247ef6d5b3f6fd5e,122595,Волжск ,1991-06-19,True,3,False,False,False,3
af5231070818595da2ea5eaba071df4d,122841,Пермь,1985-12-30,True,3,True,False,True,8
62f6af2982c62ac981747931672c71e1,122931,Сергиев Посад,1993-12-26,True,3,False,True,False,3
93102826f7bf1724417e9b3a3b1e72d7,122933,Сибай,1990-04-15,True,3,False,True,False,6
65e38c41b3fdf650a37e689cd0c4f929,122962,Сосновый бор,1987-03-12,True,3,False,True,True,9
b91e75d462ce671216023da62a9a7d48,123021,Липецк ,1986-11-13,True,3,False,False,False,1
bb2872083cc38329301d1b4e924012b4,123049,Praha ,1986-05-26,True,2,True,True,True,3
ecb0a5ad8ed14f301e4de7dc6872d38e,123061,Бишкек,1989-11-22,True,3,True,True,True,7
3458215b13bede60e9a1c8499e294e55,123073,Holon,1985-01-09,True,3,False,True,True,7
4b8a2bdbd6ccfc5f3505310551b2b570,123164,Тайшет,2003-05-26,True,3,False,True,True,8
0eb2a9972db539ee411fc9a5bd2bda6a,123202,Бередажи,1989-07-25,True,2,True,False,True,9
39dc242ef7ee1bb91ee0891f8687fb44,123306,Орехово-Зуево,1985-07-16,True,2,False,True,True,8
ae4456c0276b013f73337bca599fb73a,123343,Vologda,1984-10-13,False,2,False,True,True,8
881385277f46cb71a18e8ffc0f524733,123359,Буйнакск,1980-07-19,True,1,False,False,False,0
627127bf90a2a86c10dc3acf2f5066ff,123374,Grozny,1975-07-10,False,2,False,False,True,3
c16346623fe49ca523440a6e8bc4e099,123406,Умань,1984-06-21,True,3,False,True,True,5
359c12105f0902439b0877d7854c1e37,123450,"Мантурово, Костромская обл.",1989-02-05,True,2,False,True,True,3
9d63d41859fe5c0148411255255ddec9,123495,г.Омск,1986-03-26,True,2,True,True,True,8
7d3060c3dc50401d3da94e3ffba09821,123567,Королеа,1984-12-17,True,2,False,True,True,7
ddb96c981c04d033db928924d88e83d2,123619,"Московская область, город Коломна",1987-11-10,True,2,False,True,False,3
3d855cc4d303fab6843d5c8e5d9a786c,123665,Кострома ,1984-03-19,False,2,False,True,False,5
1ad5e3e196891921e2f8578237674a22,123710,Дмитров,1986-06-05,True,2,True,False,True,5
7ea1e71cefa79f66f43203590ebf00a3,123756,Лысьва,1991-10-30,True,3,False,False,False,6
493cdad375afb6963871c26d3a3b1f0d,123843,Верхняя Пышма,1989-07-22,True,2,False,False,False,6
11c2e004db852bc92b22faa8b0b21867,123844,Омск,1987-03-19,True,2,False,False,True,6
2c27005dbc004b5562e39f2ed89f2655,123853,Murmansk,1982-08-10,True,2,False,True,True,7
047059761d327b3fe13a448da76a965c,123883,назрань,1987-12-11,True,2,False,True,True,5
b4663aa7085713d291099004603f160e,123888,ст.Тацинская Ростовской области,1991-08-24,True,3,False,False,False,5
f87474afd179d0a6bb8d1151d274731f,123890,челябинск,1989-07-25,True,3,False,False,True,4
884c51ae621e274dd82327c54c5801df,123951,Тверь,1989-08-20,False,2,False,False,True,6
de40f8cc3fe4cf01f3fd2b09268d460e,124012,Петропавловск,1991-08-28,False,3,False,False,False,3
8ff86f587f64125e803834b3a3b523e9,124129,"Днепр, Украина",1986-12-13,True,2,False,False,True,6
eede6a2dbab9f65d8c6d086b028778d4,124169,Милан,1987-03-24,True,3,False,True,True,6
fe89cfe1af126f60866ef566a2b4724a,124333,Лосино-Петровский,1987-04-30,True,2,False,True,True,9
705a3a3d85469a7a700864e3a52ba633,124355,Шатура,1992-03-27,True,3,True,True,True,6
5c9185d5b9cb4f9532c68db9c6bd0c17,124373,"Москва, MOW",1990-10-25,True,2,False,False,True,6
4c9ad2fa1a5286742c82dea422df988b,124421,Burghausen,1988-07-27,True,2,False,False,False,7
a3b9f4bbcc4700d9bcf2618e8504814e,124462,ст.Тацинская Ростовской области,1990-07-06,True,3,False,True,False,7
d2a509f77706da68887269b1f4871789,124547,Химки ,1988-08-03,True,3,False,False,True,8
440a8267f7ba4b8f2b62f55181a2a9f4,5729,Лихославль,1986-05-16,True,3,False,True,True,7
4e46c8db4596619aba7aec907c2c8330,7462,Гор Москва,1982-08-30,False,2,True,False,False,9
477bb68b11d3220f052e820fca4e9905,8164,Русское Маскино,1990-12-23,True,3,False,True,True,6
22ecc6451adf8a76d9ec33e70e41d3e9,10420,Пенза,1984-08-23,True,2,False,False,True,8
112ed0c19fc874d90adf10a0dce289d7,11867,Praha,1985-05-14,True,2,False,True,True,5
79b5ae6de9f41e968eea0a23042e6d0b,13256,Аксарка,1989-08-03,True,2,False,True,False,4
31cb1a2d1862bfe1e3aecf5b8d4639e2,13783,Москва,1994-07-27,True,2,False,True,True,3
ae46a62aac806f4a04aad21a4c61760a,14397,Пересвет,1990-08-28,True,3,True,True,True,8
7a8db2d64c551285e3c6bef86db166ed,14469,Певек,1991-04-24,True,3,False,True,False,0
289554750c5fe1c9083240a8948c2dec,14655,Санкт-Петербург,1981-11-06,True,2,False,True,True,3
1e997b2df3a9d8a877593df5972fcf3e,16200,Красногорский чел. Область,1990-09-12,True,2,False,True,True,7
82c8a0ae575a87291d9c137ab5938b7f,16461,Ростов-на-Дону,1991-12-28,False,3,False,True,False,7
6153760ff0aaa756564a3e7bdafc4ccd,32210,Kuznetsk,1987-09-09,True,3,False,True,True,8
f0a285833aeea4daa01da6e4db72c32e,17488,Москва,1991-06-04,False,3,False,False,False,6
bb41c0fcebe42ac345a7b66c440a1b31,18125,Нижний Новгород,1986-11-23,True,3,False,False,False,3
d7f9345369f0c24b808b0e9eaf1495f6,18406,Санкт-Петербург,1989-06-27,True,2,False,False,True,5
6ebff89860c0f5e060cbc30ceebb93a0,18453,Новокузнецк ,1986-06-27,True,3,False,False,False,3
8496832ce7083e6cf308be9db2fe5843,18462,Санкт-Петербург,1989-08-08,True,2,False,False,True,7
2a1d679cb0eacf2129b27be7b2bc9865,18668,Санкт-Петербург,1997-12-16,True,2,False,True,False,3
e618b677ae9e5c66f2f5adf85e7fc7c5,32285,Катав-Ивановск,1987-12-21,True,2,False,True,False,5
afbec1d01e3c6aa223ecd3689fbfdefc,18870,Владимир,1979-12-08,True,3,False,True,False,6
e496ad4e69b266ce9d231c5d8516ed7b,18911,Липецк,1991-12-04,False,2,False,True,False,0
2fe38854a576d9132533b076431c63fa,19269,Москва,1990-07-08,True,3,True,True,True,5
3116713ba1faa82bbede521fd0d16b5b,19389,Воронеж,1987-04-27,True,3,False,False,True,6
5c918108c7df779334f83ec4cdc1a66d,19524,Троицк,1978-05-02,True,3,False,True,True,7
d7c8cf9fb6e449a8843945c3cb7453b4,19787,Москва,1988-09-06,True,2,False,False,False,4
60dc1cecb2be8024f9ba62bf3bc6b3b4,19917,Москва,1987-02-24,True,2,False,False,False,4
d254d8b14a5b6aaf73b0191ca68110fc,20000,Санкт-Петербург,1990-04-19,True,2,False,True,True,9
609295ad979d4c4c862892f9c83b1d7c,20005,Ульяновск,1993-08-19,False,3,False,True,True,7
4919a91381105caf7a2671bbfbcfe46d,20113,Svetlogorsk,1987-08-21,False,2,False,True,True,4
0e726ae911c80e5d897b9cf857acce5e,20119,Нижний Новгород,1992-01-01,True,2,True,False,True,6
847fba014b8f13c4ace4cf83e2064a4d,20168,Москва,1984-10-23,True,2,True,False,True,9
e914a464daa574c6af947e31d9e4b159,20367,Petrovac,1990-06-05,True,3,False,True,True,4
dbb4a5188f25a720a748f3e32ae8d6c6,20371,Москва,1997-10-08,True,2,False,False,True,4
4381aae2c1a4eec68d38fc92b1ca632a,20373,Moscow,1991-08-29,True,3,False,True,False,5
551bc13d5aebf6e368fc50becd5b3e3b,20387,Санкт-Петербург,1987-03-16,True,1,False,False,False,0
162db29f50b241a6dc36e9c10f1f285f,20412,Москва,1985-09-21,True,2,False,True,False,5
7057da1db39f8dde3d11c1cb036d68db,20511,г. Радужный,1996-03-27,True,2,False,True,False,8
22d8058624f63bf65486c080fbe91595,20880,Саратов,1986-08-12,True,2,False,False,False,0
510780ecd647f67a8b820e99a41c7fca,20889,Варшава,1979-06-06,True,2,False,False,False,1
86ee02fa128525844bb5bc76c3720423,20928,Цивильск,1988-01-28,True,3,False,False,True,4
e294b5d6b89fa37b5b01d2a70ab5680f,21032,Санкт-Петербург,1987-08-12,True,2,False,True,True,7
faa62411bfef68c9900497592869d7f8,21235,Москва,1985-05-26,True,3,False,False,True,9
67d98a8c496654cfbc6154e2f3053d77,21271,Долгопрудный,1990-01-29,True,2,False,True,False,0
65f945bff473c40a8861649d9e2a283b,21274,Москва,1986-03-08,False,2,False,True,False,6
279c398512a3c6d675dae22d972a6e40,21559,Москва,1984-08-26,True,3,False,True,True,6
7bb7b33a3389b14b9a1e0a4f4ab658e0,21748,Ачинск,1990-05-01,True,3,True,False,True,7
3afdf6c465f0bb9350b75b34c2cccc0d,21753,Москва,1980-04-26,True,3,False,False,False,8
5407dd6bce3a7d2b977eaae05edbfd0d,21803,Набережные Челны,1982-09-18,True,1,False,False,False,0
a068094c8fcb1d03817d50eb6a01e4bb,21815,Москва (Бургас),1984-10-06,True,3,False,True,False,5
e55e57430c549428db16be8a59f3fc84,21832,Санкт- Петербург,1988-01-03,True,2,True,True,True,8
838ab7e09e9490fb355d8e012f3e640a,21908,Москва,1991-01-21,True,3,False,True,True,3
5ba9721ad8f6995a61242a6ae6dc3410,21921,Новосибирск ,1984-04-05,True,3,False,True,False,7
e3cf05b76236f033304bb99fe2bb7bbd,21941,В ыборг,1987-10-10,True,1,False,False,False,0
88f2c006ad8e0da8b0428ab2148f9adf,21987,Каменск-уральский,1986-10-31,True,3,False,False,True,3
045277b4984e75a2d6bd9ec021345861,21993,Лобня,1984-09-09,True,3,False,False,True,4
45720dc03dc5081c9b45f63ce2565974,22015,Балашиха,1958-08-28,True,3,False,False,False,6
705fb347f0613bbd0aeb8c0c84f0145a,22168,Салават,1996-10-01,True,2,True,False,True,5
693716629717349c1fb1acba7f7607a8,22199,Нижний Новгород,1982-12-28,True,3,False,True,False,3
adfa1eb7137ea5115c021b517f2facdf,22206,г.Санкт-Петербург,1986-12-21,True,2,True,True,False,5
bfe6ced72eb4a02a4739db4cbd2d48b4,22249,Кузнецк,1987-11-23,True,2,False,False,False,8
31cc613199c2c5578554ab6ea93cd570,22278,Magas,1986-12-11,True,3,False,False,True,7
173146e81b2c351803994f3ac7c07b8c,22314,Wiesloch,1995-02-20,True,3,False,False,True,5
ce1ab18f74d1c29e58ca0c8f22b5eccc,22324,Сертолово,1984-08-11,True,3,False,False,False,8
983a971288b05559e0abfad03efe6bdd,22334,Кременчуг,1989-04-04,True,2,False,True,False,8
9e74a9d54c34cee5a1f90f51a5b1a34c,22373,Самара,1977-08-03,True,3,False,False,True,5
32289e75619bc44b2567c2772a70f0f5,22388,Hamburg,1990-05-14,True,3,False,True,False,8
4cf045c3f85d02d6b16d2cd61caa28dc,22433,Ульяновск,1987-12-08,False,2,False,True,False,9
19ce0607959ae701081bb98de1e2088d,22476,Краснодар,1987-01-24,True,2,False,False,False,8
951d05eb115412663dda55067332e2ee,22479,Vologda,1985-01-07,True,2,True,False,True,6
960379612cbdecf975aee59eb1630894,22569,Ярославль,1988-12-17,True,3,False,True,True,7
aacbd11f55b1fc052f2f08d612d16e59,22572,Стерлитамак,1985-09-27,False,2,False,False,False,1
436518ca1c947b8103b6c079223825b4,22584,Zelenograd,1988-01-19,True,2,False,False,True,6
9f32827f6ff597601df51a2fc0051dbc,22610,Барнаул ,1991-06-29,True,2,False,False,True,4
61c027e9ad57dc10d0f0c8aa9e47b157,22633,Королев,1984-02-02,True,3,True,False,True,4
a077a82e689b161b946b2acc804b136e,22642,НИЖНИЙ НОВГОРОД,1991-10-07,True,2,True,True,True,4
14ae75bc145e4fdb0acfc7b0081f98e8,22650,Лисабон,1991-10-21,True,2,False,True,True,6
4d15969dacebf187e5cdf27b426125ec,22702,Житомир,1987-03-17,True,2,False,True,True,4
f003eb285583a25e67f5ec35be2fec96,35132,Прага,1986-12-16,False,3,True,False,True,6
a123abf6c9c9564b8270ff7bfe9ff031,22706,Ярцево,1989-03-25,True,2,False,True,False,6
483881f17422e70345775517e7aa7efd,22747,Semei,1985-05-25,False,2,False,True,True,5
c7b8309acf963696b4f32dee03924b98,22794,Балашиха,1990-01-21,False,2,False,True,True,8
dff546586b4cce6a6d330bfa588d122c,22835,Хабаровск,1980-09-15,True,2,False,False,False,7
86d746d270b911f029b86b49de479522,22875,Казань,1987-07-01,True,3,True,True,False,0
77f974bdf5bc2bb285becbc7ceeb207e,22928,Кувандык Оренбургская область,1984-05-15,False,2,False,False,False,9
7cc310996d4b5b4815d11d252fc02dcf,22985,Kostroma,1982-08-08,True,2,False,False,True,6
5dc8424e151e1fca43cc3f9d5da61847,23000,Биробиджан,1989-01-01,True,2,False,True,True,8
93c23cb1431386727f87e23d07eefe22,23006,Санкт-Птеребург,1986-11-27,True,3,False,True,False,2
58b28c979b3fb5bf12905d5142362882,23033,Тверь,1975-10-10,True,2,True,False,True,8
5381a780a766b17abaf50b6303967c89,23088,Рязань,1991-08-14,True,2,False,False,True,5
961a6d8f60523b81a5f0deb3ffbe3f1b,23127,Канск,1956-09-04,True,1,False,False,False,1
38168a9db5de2ab833d8f7bb28ea6be6,23162,Омск,1958-09-17,True,3,False,False,True,9
e296e6d3e5e54657e323262651230dab,23173,Москва,1979-09-21,True,2,False,True,False,3
273706cd79e107a064fbddd8eed80fda,23188,Украина Одесская обл Подольский р-н,1985-08-04,False,3,False,True,False,5
e1318dc83e5d6ae9cef8724b3a799e69,23228,Уфа,1986-03-29,True,3,True,True,True,6
eaf199bdf529a9fc77e2a6807be1141a,23255,Кемерово,1981-07-16,True,2,False,True,False,9
7c5092c0cf1b76dedbf5fa469bcd8c5f,23256,Alicante,1988-02-05,True,3,False,True,False,3
e67d746eb2d0295a560b5b6a9cba4775,23380,Москва,1981-04-05,True,3,False,True,True,9
3087aa6aa56bf23029c9b27174c60ec6,23382,Санкт-Петербург,1983-12-04,True,3,False,False,False,6
c8a0a0e6f1f5e42f182e37edf8edcaa3,23385,Краснодар,1989-05-04,True,2,False,True,True,2
a462a1191a8b1bee7b27944dd228b396,23405,Москва,1986-05-04,True,2,False,True,False,5
e298470a65c504ac8e9e959bbaba76c0,23426,Пермь ,1986-06-07,True,2,False,True,True,6
1e80dbb641cb1b2363eadbbba50377a6,23479,Тюмень,1986-08-20,True,3,False,True,False,9
462a56bf9c12746e01258fdeda972a72,23486,Moscow,1992-05-03,True,2,False,False,True,6
db48a1ac7c08c892fe24f2692408e443,23547,Пермь,1987-11-07,False,3,False,True,False,7
1d6bda3b5b269c63b32a1512b1ed1192,23550,Краснодар,1987-03-19,True,2,False,True,True,9
d50e6e1dafb5f028fbdb71ab8456d17a,23573,Мышкин,1986-08-04,True,2,False,True,True,5
305710a729bf6d5ff516a26e488d7220,23574,Москва,1994-09-30,True,3,False,True,False,7
6b098e27f9643d06641938c93f6cbb70,23603,Пушкин,1974-01-16,True,3,False,True,True,5
113e7395f7955435e1d9da49f367ead9,23640,Москва,1987-09-26,True,3,True,False,True,8
05f9d97675bc800301a1097ae96a1f23,23643,Кзань,1988-02-10,True,3,True,True,False,9
9582d5b55428c64be6ab4145fea87b03,23666,Воронеж,1995-10-27,True,3,False,True,False,6
f7a0bda77cfa6900d77e447a24a5333b,23668,Москва,1976-09-03,False,2,False,False,True,6
670be7caca12b82fb8e02984457281c5,23687,Москва,1959-12-14,True,2,False,False,True,6
1b767d151c925caf5247d3f143f6be7f,23726,Москва,1984-05-25,True,3,False,False,False,3
da0eed20d39fe9bc141ed7986382a30b,23743,Полоцк,1989-07-26,True,2,True,False,False,2
ece2e889777e1eb3dba6d77ff5b866b7,23758,Владивосток,1989-03-01,True,3,True,False,True,3
74da69f6ab884d0a7c2c25c8659a7055,23761,Сясьстрой,1988-11-20,True,3,False,True,True,5
4aab50fa1fc2661e5176fa887da757ae,23774,Voronezh,1991-04-12,True,2,False,False,False,2
daaf5df4a4f079fe85b66e9d0866cebe,23805,Златоуст,1989-11-17,True,3,False,False,True,2
106ef605b1b50db275a422f3fbcf8ee5,23812,Симферополь,1986-08-21,False,3,False,True,True,6
97375e28e75605acd295e6db43178698,23827,Майкоп ,1991-03-24,False,3,True,True,False,5
ad36485df86472730cdcad6f5b9800c8,24069,Орел,1986-01-04,True,2,False,False,False,3
c54fc5e5073a75014f99d458d2525e48,24103,Кстово,1989-02-06,True,3,False,True,True,9
f9fecd4f2d89ce30b33dfaf33234f87c,24108,Санкт-Петербург,1989-10-26,True,2,False,False,True,7
614f343e1849c38ac3f5b901d781ba64,24123,Milan,1967-09-04,True,2,False,True,False,7
18c063a7f1611d11f90f3683c0c6d4cd,24181,Рубцовск,1985-11-29,True,3,True,True,True,7
35e9d402db22139b41bcb62d45f3e707,24202,Ангарск,1990-06-01,True,3,False,False,True,3
5b2bbd6e5d02c815685cc520c1a04dd2,24204,Самара,1987-11-19,False,3,False,True,True,7
5a00cf721c48eacc4503795b996e73b8,24247,Королёв,1988-02-15,True,2,False,True,True,4
49c31140d4c5a7b4e01456a3160fcdef,24356,"Барнаул, Россия",1992-01-05,True,2,False,True,True,5
9736dde85dbb71c37586f6d927435033,24421,Москва,1982-03-17,True,3,False,False,True,5
aec0c397c3bc1f3036cec2c03fc58cd3,24443,Lviv,1994-08-28,True,3,False,True,True,7
f20d88ff43887c8592ea12541071c4be,24454,Бердянск,1984-07-19,False,0,False,False,False,0
48bb7cefb4ad38ff7505cb49ed6f72e6,24481,Санкт-Петербург,1990-10-29,True,3,False,False,True,7
2d4c48958936ad5743ee7f28cc2ff994,24484,Санкт-Петербург,1969-10-10,True,3,False,True,True,9
1919e1feab99d0ff7148e209fc825a60,24486,Москва,1988-07-04,True,3,False,True,False,4
e68eeb9cfb1366dc506b25308141f2d0,24649,Москва,1987-03-19,True,2,False,False,False,6
abc4aad68b2fea0a376f7c2765060d01,24683,Алматы,1993-04-17,True,2,True,False,False,6
8c5d0f6cc4ecb28031e90149a8f6f221,24711,Мурманск,1988-03-03,True,3,False,True,False,4
98fc3bab88d2cf25f3e341d087ab7b52,24713,Москва,1989-10-16,True,3,False,False,False,9
a258b831b87e64fdbb7a3b768f70c9bb,24764,Москва,1996-10-03,True,2,False,False,False,4
7a1f3b867dac4b295708c56766eb5735,24775,Ульяновск,1987-02-19,True,2,False,True,True,3
